text,label,label_name,source
coaching staff overhaul signals major shift in team strategy,2,sports,trade_news
athlete foundation launches program supporting underprivileged youth athletes,2,sports,trade_news
currency devaluation boosts export competitiveness for domestic producers,4,trade,trade_news
free trade agreement between nations enters final stages of negotiation,4,trade,trade_news
global health organization warns of emerging infectious disease threat,1,health,trade_news
currency devaluation boosts export competitiveness for domestic producers,4,trade,trade_news
championship team celebrates historic victory after dramatic final match,2,sports,trade_news
vaccine rollout accelerates as manufacturing capacity expands rapidly,1,health,trade_news
clinical trial results show promising outcomes for new cancer treatment,1,health,trade_news
global health organization warns of emerging of disease threat,1,health,trade_news
social media platform announces major algorithm update for content ranking,3,technology,trade_news
star athlete signs record breaking contract extension with franchise,2,sports,trade_news
private equity firm closes largest buyout fund in firm history,0,finance,trade_news
investment bank upgrades equities forecast citing improving fundamentals,0,finance,trade_news
cybersecurity breach exposes millions of user records at major firm,3,technology,trade_news
new tariffs on imported goods expected to raise consumer prices,4,trade,trade_news
shipping container shortage disrupts global supply chains worldwide,4,trade,trade_news
pharmaceutical company receives regulatory approval for blockbuster regulatory,1,health,trade_news
update media platform announces major algorithm update for content ranking,3,technology,trade_news
biotech startup raises funding for gene therapy research program,1,health,trade_news
platforms tournament breaks viewership records across streaming platforms,2,sports,trade_news
trade deficit narrows as markets demand surges from emerging markets,4,trade,trade_news
vaccine rollout accelerates as manufacturing capacity expands rapidly,1,health,trade_news
central bank rates interest rates steady amid economic uncertainty,0,finance,trade_news
clinical trial results show promising outcomes for new cancer treatment,1,health,trade_news
venue expansion project approved to accommodate growing fan demand,2,sports,trade_news
electric vehicle battery technology achieves breakthrough energy density,3,technology,trade_news
pharmaceutical company receives regulatory approval for blockbuster drug,1,health,trade_news
investment bank upgrades equities forecast citing improving fundamentals,0,finance,trade_news
clinical trial results show promising outcomes for new cancer treatment,1,health,trade_news
star athlete signs record franchise contract extension with franchise,2,sports,trade_news
pharmaceutical company receives regulatory approval for blockbuster drug,1,health,trade_news
bond yields surge following stronger than expected employment report,0,finance,trade_news
clinical trial results show promising outcomes for new cancer treatment,1,health,trade_news
hospital networks report record patient volumes straining patient,1,health,trade_news
private equity firm closes largest buyout fund in firm history,0,finance,trade_news
private firm firm closes largest buyout fund in firm history,0,finance,trade_news
pharmaceutical company company regulatory approval for blockbuster drug,1,health,trade_news
